,Unnamed: 0,state_code,dist_code,court_no,total_judge_days,avg_judge_count,mean_tenure_days,median_tenure_days,num_judges,num_valid_entries,total_cases,total_valid_cases,median_decision_days,mean_decision_days
393,747,23.0,5.0,1.0,3384.0,1.03013698630137,694.0,801.0,6.0,6.0,26757.0,20657.0,723.0,868.3929418599022
394,749,23.0,7.0,1.0,6279.0,1.9114155251141556,770.1818181818181,789.0,11.0,11.0,38524.0,28391.0,357.0,545.3644112570885
395,751,23.0,9.0,1.0,4014.0,1.2219178082191782,620.7,805.0,10.0,10.0,27467.0,22840.0,460.0,607.551707530648
396,752,23.0,10.0,1.0,5799.0,1.7652968036529681,726.5454545454545,726.0,11.0,11.0,76850.0,60505.0,298.0,508.49344682257663
397,753,23.0,11.0,1.0,9486.0,2.887671232876712,886.4285714285713,1043.0,14.0,14.0,37474.0,30385.0,470.0,689.0498601283529
398,754,23.0,12.0,1.0,3682.0,1.1208523592085236,637.0,682.0,7.0,7.0,28180.0,23111.0,647.0,776.7738739128554
399,755,23.0,13.0,1.0,6052.0,1.8423135464231355,1177.857142857143,1277.0,7.0,7.0,38495.0,32302.0,319.0,610.3511856850969
400,756,23.0,14.0,1.0,13560.0,4.127853881278539,1098.9333333333334,801.0,15.0,15.0,28852.0,21154.0,521.0,697.1620970029309
401,757,23.0,15.0,1.0,8902.0,2.709893455098934,784.8125,765.5,16.0,16.0,66223.0,55650.0,597.0,796.4963342318059
402,758,23.0,16.0,1.0,10596.0,3.2255707762557075,936.375,975.0,16.0,16.0,20184.0,17424.0,405.0,699.6697084481175
403,759,23.0,17.0,1.0,7423.0,2.259665144596652,874.1818181818181,743.0,11.0,11.0,29570.0,24277.0,780.0,903.0616221114635
404,760,23.0,18.0,1.0,10446.0,3.179908675799086,891.3333333333335,996.0,15.0,15.0,27595.0,22819.0,307.0,543.4580393531706
405,761,23.0,19.0,1.0,9288.0,2.8273972602739725,1000.0769230769232,1004.0,13.0,13.0,37113.0,31087.0,539.0,766.7890758194744
406,762,23.0,20.0,1.0,13858.0,4.2185692541856925,839.1,941.0,20.0,20.0,81022.0,60071.0,418.0,636.2226032528175
407,763,23.0,21.0,1.0,10262.0,3.123896499238965,1014.3076923076924,1095.0,13.0,13.0,53867.0,45821.0,772.0,938.049431483381
408,764,23.0,22.0,1.0,6256.0,1.90441400304414,848.0,766.0,10.0,10.0,17998.0,15550.0,636.0,770.2997427652733
409,765,23.0,23.0,1.0,11674.0,3.553729071537291,815.7058823529413,766.0,17.0,17.0,53743.0,45657.0,397.0,623.4992443655956
410,766,23.0,24.0,1.0,14098.0,4.291628614916286,1155.25,1020.0,16.0,16.0,34534.0,30445.0,420.0,637.5638364263426
411,767,23.0,25.0,1.0,9759.0,2.9707762557077624,1117.8333333333333,1236.0,12.0,12.0,35908.0,29028.0,398.0,617.7566832024253
412,768,23.0,26.0,1.0,12235.0,3.7245053272450535,1444.5454545454545,960.0,11.0,11.0,44403.0,32464.0,472.0,666.2734721537703
413,769,23.0,27.0,1.0,8426.0,2.5649923896499236,706.2857142857142,756.0,14.0,14.0,67481.0,56364.0,495.0,792.3312575402739
414,771,23.0,28.0,1.0,7434.0,2.263013698630137,796.7692307692308,879.0,13.0,13.0,49887.0,40668.0,426.0,645.4595505065407
415,772,23.0,29.0,1.0,10195.0,3.1035007610350083,627.047619047619,681.0,21.0,21.0,48661.0,45247.0,386.0,646.1428824010432
416,773,23.0,30.0,1.0,6963.0,2.119634703196347,760.5384615384614,742.0,13.0,13.0,50279.0,44673.0,549.0,737.6216730463591
417,774,23.0,31.0,1.0,4005.0,1.2191780821917808,1093.4,744.0,5.0,5.0,45167.0,35400.0,1152.0,1251.2362146892656
418,775,23.0,32.0,1.0,13275.0,4.0410958904109595,1040.7058823529412,990.0,17.0,17.0,74615.0,67239.0,735.0,909.3727301119886
419,777,23.0,34.0,1.0,3664.0,1.115372907153729,732.5,778.5,6.0,6.0,110014.0,79175.0,630.0,801.7243321755604
420,778,23.0,35.0,1.0,8559.0,2.6054794520547944,883.3076923076923,836.0,13.0,13.0,51692.0,45229.0,824.0,923.9640496141856
421,779,23.0,36.0,1.0,8251.0,2.5117199391172,1044.4,1103.0,10.0,10.0,66649.0,57196.0,383.0,576.17959297853
422,780,23.0,37.0,1.0,6706.0,2.041400304414003,889.9,971.5,10.0,10.0,64756.0,46512.0,440.0,644.59466374269
423,781,23.0,38.0,1.0,14554.0,4.430441400304414,1011.6111111111113,996.5,18.0,18.0,62283.0,44706.0,507.0,655.997271059813
424,783,23.0,40.0,1.0,9867.0,3.00365296803653,983.9230769230768,1003.0,13.0,13.0,74617.0,59469.0,632.0,761.952983907582
425,784,23.0,41.0,1.0,11483.0,3.49558599695586,1029.0714285714287,905.0,14.0,14.0,44968.0,36680.0,390.0,591.3421210468921
426,785,23.0,42.0,1.0,4689.0,1.4273972602739726,692.4444444444445,681.0,9.0,9.0,60940.0,52120.0,656.0,855.7467958557176
427,786,23.0,43.0,1.0,12609.0,3.8383561643835615,739.2727272727273,736.0,22.0,22.0,129633.0,107909.0,306.0,572.1573362740828
428,787,23.0,44.0,1.0,6750.0,2.054794520547945,821.2,855.0,10.0,10.0,226755.0,187123.0,472.0,734.4926118114823
429,788,23.0,45.0,1.0,7985.0,2.4307458143074583,779.7142857142858,768.5,14.0,14.0,134027.0,113054.0,570.0,784.564022502521
430,789,23.0,46.0,1.0,8408.0,2.5595129375951293,931.6923076923076,1040.0,13.0,13.0,111916.0,98701.0,895.0,1058.3302094203707
431,790,23.0,47.0,1.0,10585.0,3.2222222222222223,1186.6666666666667,1048.0,12.0,12.0,537938.0,448918.0,750.0,900.974389532164
432,793,23.0,50.0,1.0,3620.0,1.1019786910197868,830.4285714285713,761.0,7.0,7.0,393195.0,292653.0,294.0,590.540172149269
433,797,25.0,2.0,1.0,4657.0,1.4176560121765602,689.1818181818181,848.0,11.0,11.0,3718.0,2900.0,90.0,277.1258620689655
434,815,30.0,1.0,1.0,22509.0,6.852054794520547,704.1194029850748,732.0,67.0,67.0,26557.0,26312.0,350.5,604.7318333840072
435,816,30.0,2.0,1.0,14393.0,4.381430745814307,636.7741935483872,727.0,31.0,31.0,19788.0,19628.0,212.0,408.1270124312207
436,834,14.0,1.0,1.0,9762.0,2.971689497716895,838.5625,1050.5,16.0,16.0,69289.0,62056.0,319.0,502.71820613639295
437,835,14.0,4.0,12.0,4016.0,1.2225266362252665,1369.5,1369.5,4.0,4.0,5158.0,5114.0,138.5,392.681071568244
438,838,15.0,9.0,13.0,6445.0,1.9619482496194824,619.0,717.0,14.0,14.0,14.0,14.0,1635.5,1755.7142857142858
439,848,5.0,9.0,3.0,4702.0,1.4313546423135464,770.5,914.5,8.0,8.0,3.0,3.0,428.0,333.3333333333333
440,859,9.0,28.0,22.0,3973.0,1.2094368340943684,776.4285714285713,652.0,7.0,7.0,386.0,327.0,1038.0,1016.34250764526
441,864,22.0,23.0,1.0,10104.0,3.0757990867579914,1250.8181818181818,1110.0,11.0,11.0,27608.0,27338.0,191.0,426.5393225546858
442,866,25.0,3.0,1.0,3831.0,1.1662100456621003,882.1666666666665,942.5,6.0,6.0,1556.0,1243.0,91.0,294.19790828640384
443,867,25.0,4.0,1.0,3918.0,1.1926940639269406,597.7777777777778,658.0,9.0,9.0,2613.0,2075.0,81.0,240.3542168674699
444,872,6.0,25.0,1.0,4498.0,1.3692541856925418,1110.5,1074.5,8.0,8.0,984.0,983.0,806.0,853.7212614445575
445,882,22.0,13.0,1.0,10765.0,3.2770167427701677,721.0,733.5,20.0,20.0,25962.0,25615.0,121.0,381.71641616240487
446,887,14.0,11.0,1.0,8705.0,2.649923896499239,686.6666666666666,743.0,18.0,18.0,37630.0,36763.0,288.0,471.30103636808747
